title,address,distance,link,beds,baths,price,sqft,availability,lease_terms,amenities,per bedroom pricing,call for rent,price_avg,dishwasher,washer/dryer in unit,has balcony,gym,internet,pool,near bus stop,furnished,parking,laundry available,pet friendly,individual lease,disability access
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2.0,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,1.0,1.0,"$1,770 - $1,873
Plus Fees",775,Available Now,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances",0,0,1821.5,1,1,1,1,0,0,0,0,1,0,1,0,0
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2.0,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,1.0,1.0,"$1,763 - $1,821
Plus Fees",765,Available Now,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances",0,0,1792.0,1,1,1,1,0,0,0,0,1,0,1,0,0
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2.0,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,1.0,1.0,"$1,765 - $2,032
Plus Fees",936,Available Now,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances",0,0,1898.5,1,1,1,1,0,0,0,0,1,0,1,0,0
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2.0,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,1.0,1.0,"$1,660
Plus Fees",719,Not Available,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances",0,0,1660.0,1,1,1,1,0,0,0,0,1,0,1,0,0
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2.0,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,1.0,1.0,"$1,660
Plus Fees",780,Not Available,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances",0,0,1660.0,1,1,1,1,0,0,0,0,1,0,1,0,0
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2.0,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,1.0,1.0,"$1,685 - $1,715
Plus Fees",732,Not Available,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances",0,0,1700.0,1,1,1,1,0,0,0,0,1,0,1,0,0
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2.0,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,1.0,1.0,"$1,735 - $1,765
Plus Fees",828,Not Available,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances",0,0,1750.0,1,1,1,1,0,0,0,0,1,0,1,0,0
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2.0,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,1.0,1.0,"$1,785 - $1,815
Plus Fees",912,Not Available,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances",0,0,1800.0,1,1,1,1,0,0,0,0,1,0,1,0,0
Lovely quiet home in Afton near vineyards and 27 minutes from UVA,,22.2,https://offgroundshousing.student.virginia.edu/housing/property/lovely-quiet-home-in-afton-near-vineyards-and-27-minutes-from-uva/ocp6drcm3v,2.0,2.0,"Total Monthly Price
$2,500
1 Month Lease","1,800",4/20/26,1 Month Lease,"Air Conditioning, Disability Accessible, Dishwasher, Fireplace, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Washer/Dryer in Unit",0,0,2500.0,1,1,1,0,1,0,0,1,0,0,0,0,0
REDUCED RATES | Now Leasing 2026-2027 | $1000 Signing Bonus + $1000 Deposit!,"402 14th Street , Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/reduced-rates-now-leasing-2026-2027-1000-signing-bonus-1000-deposit/ocpf6y8w0v,3.0,2.0,"$2,995
Plus Fees
12 Month Lease",,Available Now,12 Month Lease,"Air Conditioning, Dishwasher, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Near Bus Stop, Washer/Dryer in Unit",0,0,2995.0,1,1,1,0,1,0,1,0,0,0,0,0,0
REDUCED RATES | Now Leasing 2026-2027 | $1000 Signing Bonus + $1000 Deposit!,"402 14th Street , Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/reduced-rates-now-leasing-2026-2027-1000-signing-bonus-1000-deposit/ocpf6y8w0v,3.0,2.0,"$3,100
Plus Fees
12 Month Lease","1,323",Available Now,12 Month Lease,"Air Conditioning, Dishwasher, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Near Bus Stop, Washer/Dryer in Unit",0,0,3100.0,1,1,1,0,1,0,1,0,0,0,0,0,0
REDUCED RATES | Now Leasing 2026-2027 | $1000 Signing Bonus + $1000 Deposit!,"402 14th Street , Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/reduced-rates-now-leasing-2026-2027-1000-signing-bonus-1000-deposit/ocpf6y8w0v,3.0,3.0,"$998 / Bedroom
Plus Fees
12 Month Lease","1,316",Available Now,12 Month Lease,"Air Conditioning, Dishwasher, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Near Bus Stop, Washer/Dryer in Unit",1,0,998.0,1,1,1,0,1,0,1,0,0,0,0,0,0
2100 Jefferson Park Ave APT 11,"2100 Jefferson Park Avenue, Charlottesville, VA 22903",0.1,https://offgroundshousing.student.virginia.edu/housing/property/2100-jefferson-park-ave-apt-11/ocpv7h67be,1.0,2.0,"$995 / Bedroom
Plus Fees
12 Month Lease",876,8/1/26,12 Month Lease,"Air Conditioning, Carpet, Dishwasher, High-Speed Internet Available, Smoke-Free, Individual Leases, Near Bus Stop, Washer/Dryer in Unit",1,0,995.0,1,1,0,0,1,0,1,0,0,0,1,1,0
Eat. Explore. Unwind. All at Old Trail Village,"1045 Heathercroft Circle, Crozet, VA 22932",15.9,https://offgroundshousing.student.virginia.edu/housing/property/eat-explore-unwind-all-at-old-trail-village/ocp97qt7e5,2.0,2.0,"$1,995 - $2,700
Plus Fees
12 Month Lease",,Available Now,12 Month Lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, Washer/Dryer in Unit",0,0,2347.5,1,1,1,0,0,0,0,0,0,0,1,0,0
"Beautiful renovated 3 Bedroom Townhome next to Darden, UVA LAW and Football Ground - available pe","114 Harvest Drive, Charlottesville, VA 22903",200.0,https://offgroundshousing.student.virginia.edu/housing/property/beautiful-renovated-3-bedroom-townhome-next-to-darden-uva-law-and-football-ground-available-pe/ocpm6h817k,3.0,3.5,"$900 / Bedroom
12 Month Lease","2,300",Available Now,12 Month Lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Individual Leases, International Student Friendly, Near Bus Stop, Outdoor Rec Space, Pool, Laundry Access, Washer/Dryer in Unit",1,0,900.0,1,1,1,1,0,1,1,0,0,0,1,1,0
Riverside Village Apartments,"610-620 Riverside Shops Way, Charlottesville, VA 22911",3.4,https://offgroundshousing.student.virginia.edu/housing/property/riverside-village-apartments/6dw43zt,2.0,1.5,"$1,899
Plus Fees","1,056",Available Now,,"Dishwasher, Fireplace, Garbage Disposal, Kitchen, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Washer/Dryer in Unit, Ample kitchen, Cabinet space, Each home at Riverside features 2 bedrooms, Garage parking for the upstairs unit, Gas fireplace, Parking is free for residents., Patio/Balcony, The upstairs Townhomes feature a gas stove, View, washer & dryer and a large balcony",0,0,1899.0,1,1,1,0,0,0,0,0,1,0,0,0,0
Riverside Village Apartments,"610-620 Riverside Shops Way, Charlottesville, VA 22911",3.4,https://offgroundshousing.student.virginia.edu/housing/property/riverside-village-apartments/6dw43zt,2.0,2.0,"$1,899 - $1,999
Plus Fees","1,111",Available Now,,"Dishwasher, Fireplace, Garbage Disposal, Kitchen, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Washer/Dryer in Unit, Ample kitchen, Cabinet space, Each home at Riverside features 2 bedrooms, Garage parking for the upstairs unit, Gas fireplace, Parking is free for residents., Patio/Balcony, The upstairs Townhomes feature a gas stove, View, washer & dryer and a large balcony",0,0,1949.0,1,1,1,0,0,0,0,0,1,0,0,0,0
University Village 55+ Condo,"500 Crestwood Drive, Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/university-village-55-condo/ocpf1z93mv,2.0,2.0,"$3,500
Plus Fees","1,547",Available Now,12 month lease,"Air Conditioning, Dishwasher, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Outdoor Rec Space, Pool, Washer/Dryer in Unit",0,0,3500.0,1,1,1,1,1,1,1,0,0,0,0,0,0
Woodlands of Charlottesville | Luxury Meets Convenience,"1720 Treetop Drive, Charlottesville, VA 22903",2.1,https://offgroundshousing.student.virginia.edu/housing/property/woodlands-of-charlottesville-luxury-meets-convenience/ocpsgmqsz7,2.0,2.0,"$2,000 - $2,050
Plus Fees
12 Month Lease","1,120",Available Now,"12 month lease, 2 Year, 9 month lease","Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Pool, Tennis Court, Washer/Dryer in Unit",0,0,2025.0,1,1,1,1,1,1,0,0,0,0,1,0,0
Woodlands of Charlottesville | Luxury Meets Convenience,"1720 Treetop Drive, Charlottesville, VA 22903",2.1,https://offgroundshousing.student.virginia.edu/housing/property/woodlands-of-charlottesville-luxury-meets-convenience/ocpsgmqsz7,2.0,2.5,"$2,140 - $2,275
Plus Fees
12 Month Lease","1,128",Available Now,"12 month lease, 2 Year, 9 month lease","Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Pool, Tennis Court, Washer/Dryer in Unit",0,0,2207.5,1,1,1,1,1,1,0,0,0,0,1,0,0
Woodlands of Charlottesville | Luxury Meets Convenience,"1720 Treetop Drive, Charlottesville, VA 22903",2.1,https://offgroundshousing.student.virginia.edu/housing/property/woodlands-of-charlottesville-luxury-meets-convenience/ocpsgmqsz7,3.0,3.0,"$2,095 - $2,495
Plus Fees
12 Month Lease","1,362",Available Now,"12 month lease, 2 Year, 9 month lease","Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Pool, Tennis Court, Washer/Dryer in Unit",0,0,2295.0,1,1,1,1,1,1,0,0,0,0,1,0,0
Woodlands of Charlottesville | Luxury Meets Convenience,"1720 Treetop Drive, Charlottesville, VA 22903",2.1,https://offgroundshousing.student.virginia.edu/housing/property/woodlands-of-charlottesville-luxury-meets-convenience/ocpsgmqsz7,3.0,3.0,"$2,395 - $2,599
Plus Fees
12 Month Lease","1,369",Available Now,"12 month lease, 2 Year, 9 month lease","Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Pool, Tennis Court, Washer/Dryer in Unit",0,0,2497.0,1,1,1,1,1,1,0,0,0,0,1,0,0
Pavilion at North Grounds,"2101 Arlington Boulevard, Charlottesville, VA 22903",0.3,https://offgroundshousing.student.virginia.edu/housing/property/pavilion-at-north-grounds/ocpdrsgrrl,1.0,1.0,"$2,199
12 Month Lease",704,8/15/26,12 Month Lease,"Air Conditioning, Carpet, Dishwasher, Furnished, High-Speed Internet Available, Fitness Room, International Student Friendly, Outdoor Rec Space, Pool, Washer/Dryer in Unit",0,0,2199.0,1,1,0,1,1,1,0,1,0,0,1,0,0
Grandmarc at the Corner,"301 15th St NW, Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/grandmarc-at-the-corner/w0kbenh,1.0,1.0,"$920 / Bedroom
Plus Fees
11 Month Lease",596,Available Now,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Carpet, Disability Accessible, Dishwasher, Furnished, Garbage Disposal, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Laminate Floors, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Close to Public Transportation, Clubhouse, Coffee Bar, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Hot Tub, Individual Leases, International Student Friendly, Manager on Site, Pool, Property Manager On-Site, Washer/Dryer in Unit",1,0,920.0,1,1,1,1,1,1,0,1,0,0,1,1,0
Grandmarc at the Corner,"301 15th St NW, Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/grandmarc-at-the-corner/w0kbenh,1.0,1.0,"$980 / Bedroom
Plus Fees
11 Month Lease",656,Available Now,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Carpet, Disability Accessible, Dishwasher, Furnished, Garbage Disposal, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Laminate Floors, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Close to Public Transportation, Clubhouse, Coffee Bar, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Hot Tub, Individual Leases, International Student Friendly, Manager on Site, Pool, Property Manager On-Site, Washer/Dryer in Unit",1,0,980.0,1,1,1,1,1,1,0,1,0,0,1,1,0
Grandmarc at the Corner,"301 15th St NW, Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/grandmarc-at-the-corner/w0kbenh,1.0,1.0,"$1,065 / Bedroom
Plus Fees
11 Month Lease",712,Available Now,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Carpet, Disability Accessible, Dishwasher, Furnished, Garbage Disposal, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Laminate Floors, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Close to Public Transportation, Clubhouse, Coffee Bar, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Hot Tub, Individual Leases, International Student Friendly, Manager on Site, Pool, Property Manager On-Site, Washer/Dryer in Unit",1,0,1065.0,1,1,1,1,1,1,0,1,0,0,1,1,0
